room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,city,realsum_cut,longitude_disc_2_093_2_347,longitude_disc_2_347_12_47,longitude_disc_12_47_12_583,latitude_disc_41_35_41_893,latitude_disc_41_893_48_837,latitude_disc_48_837_48_901
2,0,4.0,0,0,1,10.0,96.0,1,3.9755492,0.27484038,2.34128,48.89152,1,2,497.71646,True,False,False,False,False,True
2,0,2.0,1,0,0,10.0,99.0,1,2.965497,0.68088067,12.52356,41.9223,1,3,161.5505,False,False,True,False,True,False
2,0,3.0,0,1,0,9.0,90.0,1,2.7665193,1.4782132,12.46913,41.89803,1,3,177.4484,False,True,False,False,True,False
1,1,5.0,0,0,1,9.0,76.0,2,0.7752813,0.4571563,12.50032,41.9077,0,3,364.24847,False,False,True,False,True,False
1,1,3.0,0,0,1,9.0,75.0,1,3.4598508,0.34555608,12.462,41.909,1,3,207.6076,False,True,False,False,True,False
2,0,2.0,0,0,0,9.0,93.0,1,4.168583,0.25915748,2.32445,48.88909,0,2,163.34235,True,False,False,False,False,True
2,0,4.0,0,0,0,8.0,88.0,1,3.4488766,0.42944223,2.314,48.839,0,2,223.6928,True,False,False,False,False,True
2,0,2.0,0,0,0,10.0,94.0,0,6.575832,0.576843,2.26678,48.83983,1,2,178.4882,True,False,False,False,False,True
1,1,2.0,0,0,1,10.0,93.0,1,0.6324834,0.08673162,2.163,41.385,1,1,377.49902,True,False,False,True,False,False
2,0,2.0,1,1,0,10.0,98.0,0,5.2299366,0.37017065,2.38208,48.89945,1,2,171.03178,False,True,False,False,False,True
2,0,2.0,0,0,1,8.0,68.0,1,1.6628591,0.44524878,2.15737,41.3987,1,1,298.60126,True,False,False,True,False,False
2,0,2.0,0,0,0,9.0,94.0,1,1.6217164,0.16390099,2.33152,48.85249,0,2,332.74304,True,False,False,False,False,True
1,1,2.0,0,1,0,9.0,90.0,1,1.200494,0.19607054,2.17732,41.37783,0,1,248.56285,True,False,False,True,False,False
2,0,4.0,1,0,0,10.0,98.0,1,1.6430422,0.31181195,12.512,41.888,0,3,251.09297,False,False,True,True,False,False
1,1,2.0,0,1,0,8.0,83.0,1,2.540361,0.57525265,2.17522,41.40968,0,1,165.24309,True,False,False,True,False,False
2,0,6.0,0,1,0,9.0,90.0,2,3.021331,1.9747361,12.46743,41.89293,1,3,266.2895,False,True,False,True,False,False
1,1,2.0,0,0,0,9.0,91.0,1,3.5565956,1.2569389,12.46881,41.88085,1,3,141.91196,False,True,False,True,False,False
1,1,2.0,0,0,1,9.0,80.0,1,1.443499,0.2970652,12.48531,41.90383,1,3,150.32848,False,False,True,False,True,False
1,1,2.0,0,0,1,9.0,88.0,1,0.7776664,0.35796085,12.50171,41.90786,1,3,98.894165,False,False,True,False,True,False
1,1,2.0,1,1,0,10.0,100.0,1,2.2351644,0.21373612,2.32458,48.8489,0,2,219.49855,True,False,False,False,False,True
1,1,2.0,0,1,0,9.0,84.0,1,0.69370896,0.09303044,2.17426,41.38177,1,1,196.66255,True,False,False,True,False,False
2,0,3.0,0,0,0,9.0,100.0,1,3.4139879,0.1550207,2.33173,48.88397,0,2,318.76224,True,False,False,False,False,True
2,0,2.0,0,0,0,9.0,100.0,0,1.7770172,0.258551,2.37661,48.85382,0,2,480.9395,False,True,False,False,False,True
1,1,2.0,1,1,0,10.0,96.0,1,3.8268673,0.30734292,12.4859,41.86866,1,3,71.54046,False,False,True,True,False,False
1,1,2.0,0,0,0,9.0,97.0,1,2.018536,0.26562512,2.37972,48.86016,0,2,146.56538,False,True,False,False,False,True
2,0,4.0,0,0,0,10.0,97.0,1,1.29392,0.21260612,2.36794,48.86248,0,2,324.35455,False,True,False,False,False,True
2,0,5.0,1,0,0,10.0,99.0,1,4.769309,0.9673301,12.44547,41.89425,0,3,200.59383,False,True,False,False,True,False
2,0,2.0,0,0,1,10.0,100.0,0,4.269553,0.17903048,2.312,48.884,0,2,897.1013,True,False,False,False,False,True
1,1,2.0,0,0,0,8.0,100.0,1,7.0688357,0.22825076,2.258,48.845,1,2,243.26591,True,False,False,False,False,True
2,0,4.0,0,0,0,9.0,93.0,1,4.156685,1.1070043,12.45257,41.89611,0,3,161.5505,False,True,False,False,True,False
1,1,2.0,0,0,0,10.0,100.0,1,2.590538,0.62596714,2.17521,41.41014,0,1,254.61401,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,80.0,1,3.3886342,0.17590797,2.38398,48.87903,0,2,316.1991,False,True,False,False,False,True
2,0,2.0,0,0,0,10.0,92.0,1,5.1482873,0.49050534,2.28947,48.83655,0,2,298.9561,True,False,False,False,True,False
2,0,4.0,1,0,0,10.0,98.0,1,3.280955,0.9189964,12.54079,41.90745,1,3,204.5683,False,False,True,False,True,False
1,1,2.0,1,0,1,10.0,100.0,1,3.2220378,0.49741316,12.46439,41.90731,1,3,133.02785,False,True,False,False,True,False
1,1,2.0,1,1,0,10.0,100.0,1,2.6037488,0.3769275,12.53083,41.89121,0,3,107.310684,False,False,True,True,False,False
2,0,2.0,0,0,1,9.0,95.0,1,1.4451374,0.47338095,2.15456,41.39297,0,1,390.99774,True,False,False,True,False,False
2,0,3.0,0,0,1,10.0,80.0,1,1.8549187,0.054517798,2.37396,48.86565,0,2,298.9561,False,True,False,False,False,True
2,0,6.0,1,1,0,9.0,95.0,2,1.3318223,0.56785285,12.5,41.889,1,3,177.91597,False,False,True,True,False,False
1,1,2.0,0,0,1,10.0,98.0,1,3.3958,0.21093139,2.33582,48.885,1,2,195.49818,True,False,False,False,False,True
1,1,4.0,0,0,1,8.0,100.0,1,4.0878363,0.23599303,2.31428,48.88318,1,2,634.72833,True,False,False,False,False,True
1,1,2.0,0,1,0,10.0,96.0,1,1.2146015,0.40113795,2.342,48.86488,1,2,390.53033,True,False,False,False,False,True
2,0,2.0,1,0,0,10.0,98.0,1,1.0479555,0.2286579,2.339,48.854,1,2,372.82132,True,False,False,False,False,True
2,0,2.0,0,0,0,10.0,100.0,1,5.0714283,2.6447003,12.45045,41.87666,1,3,299.7218,False,True,False,True,False,False
2,0,2.0,0,0,0,8.0,73.0,2,3.3002667,1.4246022,12.47969,41.92534,1,3,271.66672,False,False,True,False,True,False
1,1,2.0,1,0,0,10.0,97.0,1,4.582887,2.2703207,12.466,41.932,1,3,92.11418,False,True,False,False,True,False
1,1,2.0,1,1,0,9.0,96.0,1,1.8193432,0.52020603,2.18151,41.40105,0,1,173.62161,True,False,False,True,False,False
2,0,6.0,0,1,0,10.0,92.0,3,3.4628992,0.34358948,12.46198,41.90905,0,3,391.83597,False,True,False,False,True,False
2,0,3.0,0,0,0,7.0,84.0,1,3.9677114,0.25943404,2.40605,48.85052,0,2,229.05211,False,True,False,False,False,True
2,0,3.0,0,0,0,10.0,93.0,0,3.1280396,0.17892703,2.39179,48.84526,0,2,212.74117,False,True,False,False,False,True
1,1,2.0,0,0,1,10.0,91.0,1,1.9056047,0.4353034,2.15039,41.39587,1,1,231.34033,True,False,False,True,False,False
2,0,4.0,0,1,0,9.0,94.0,1,1.4368213,0.38494933,12.485,41.902,1,3,271.9005,False,False,True,False,True,False
2,0,2.0,0,0,0,10.0,95.0,1,3.5664787,1.041428,12.529,41.926,1,3,173.00633,False,False,True,False,True,False
2,0,6.0,1,0,1,10.0,97.0,2,2.086593,0.9151509,12.47718,41.89942,1,3,442.5689,False,False,True,False,True,False
2,0,4.0,0,0,1,8.0,90.0,2,1.5607603,0.45578846,12.5171,41.90949,0,3,176.27943,False,False,True,False,True,False
2,0,6.0,1,1,0,10.0,99.0,2,1.0824997,0.2716953,12.50333,41.89116,0,3,247.58609,False,False,True,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,2.6452284,0.49780595,12.53183,41.89201,0,3,69.20254,False,False,True,True,False,False
2,0,4.0,0,0,0,10.0,100.0,2,1.118065,0.20524977,2.36512,48.86244,1,2,414.76373,False,True,False,False,False,True
1,1,2.0,0,1,0,6.0,80.0,1,0.64712465,0.29112282,2.1757,41.39109,0,1,167.80319,True,False,False,True,False,False
2,0,5.0,0,0,0,10.0,89.0,2,2.4716446,0.5253417,12.50922,41.87924,1,3,219.9986,False,False,True,True,False,False
2,0,2.0,0,0,0,10.0,100.0,1,4.949935,2.861193,12.46906,41.9379,1,3,181.42287,False,True,False,False,True,False
2,0,5.0,1,0,0,10.0,95.0,2,1.6703703,0.16913669,12.51048,41.88715,0,3,184.46216,False,False,True,True,False,False
1,1,2.0,1,0,0,10.0,98.0,1,1.8934442,0.88483655,12.49919,41.88398,1,3,138.63885,False,False,True,True,False,False
2,0,2.0,1,1,0,10.0,96.0,1,1.2620394,0.7308479,12.49281,41.90978,0,3,138.40508,False,False,True,False,True,False
2,0,4.0,0,0,0,10.0,100.0,2,1.7668195,0.2505196,2.35083,48.87241,1,2,293.13077,False,True,False,False,False,True
1,1,2.0,1,0,0,10.0,96.0,1,2.3956416,0.97078323,2.16397,41.40823,1,1,173.62161,True,False,False,True,False,False
2,0,6.0,1,0,0,10.0,100.0,3,5.69409,0.18064535,2.27881,48.87219,0,2,1093.9818,True,False,False,False,False,True
1,1,2.0,0,1,0,9.0,89.0,1,0.56788546,0.40154502,12.49613,41.89858,0,3,115.25963,False,False,True,False,True,False
1,1,3.0,1,0,1,10.0,97.0,1,0.5905719,0.33309418,12.508,41.904,0,3,131.3913,False,False,True,False,True,False
2,0,4.0,0,0,0,10.0,100.0,1,1.4317775,0.16756865,2.35024,48.86934,0,2,382.37488,False,True,False,False,False,True
1,1,2.0,0,1,0,9.0,88.0,1,1.6401675,0.59374857,2.18855,41.39197,1,1,387.50668,True,False,False,True,False,False
1,1,2.0,0,0,0,10.0,100.0,1,1.228793,0.2289346,2.17786,41.37778,0,1,185.25845,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,95.0,1,4.849372,1.0751207,2.20744,41.42051,1,1,104.033325,True,False,False,True,False,False
1,1,2.0,0,0,0,10.0,98.0,1,3.3493063,0.12841654,2.38335,48.87893,1,2,301.28622,False,True,False,False,False,True
1,1,2.0,0,1,0,10.0,98.0,1,1.2316642,0.43249655,2.18406,41.3838,0,1,223.19455,True,False,False,True,False,False
2,0,4.0,0,0,1,10.0,96.0,1,1.2866706,0.17054784,2.33769,48.85063,1,2,567.6205,True,False,False,False,False,True
1,1,3.0,0,0,1,10.0,80.0,1,0.22595926,0.370463,12.50497,41.90087,1,3,149.8609,False,False,True,False,True,False
2,0,4.0,0,0,0,9.0,93.0,2,2.2117894,0.2456787,2.37781,48.86763,0,2,449.71573,False,True,False,False,False,True
1,1,2.0,1,0,1,10.0,95.0,1,4.235639,0.71713156,2.20842,41.41202,1,1,138.94385,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,97.0,1,2.148309,0.5085195,12.47702,41.90521,0,3,248.98885,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,100.0,1,3.951161,0.086848825,2.34479,48.89172,1,2,231.61525,True,False,False,False,False,True
2,0,4.0,0,0,1,10.0,100.0,0,4.989382,0.1522346,2.28473,48.85634,1,2,585.0965,True,False,False,False,False,True
2,0,2.0,0,0,1,8.0,85.0,0,4.716438,0.1477697,2.29311,48.87244,0,2,231.61525,True,False,False,False,False,True
1,1,2.0,0,0,1,10.0,89.0,1,2.4412603,0.114947595,12.527,41.889,1,3,124.61132,False,False,True,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,2.18741,0.18043597,2.14395,41.38542,0,1,214.11781,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,96.0,1,4.9073877,0.15364704,2.21726,41.41337,1,1,189.9132,True,False,False,True,False,False
2,0,4.0,0,1,0,9.0,89.0,1,1.6346577,0.27288657,12.483,41.904,1,3,288.26596,False,False,True,False,True,False
2,0,6.0,0,0,0,10.0,97.0,2,4.4269266,0.42922705,12.54941,41.9195,0,3,137.00232,False,False,True,False,True,False
1,1,2.0,0,0,1,9.0,88.0,1,2.5596695,0.82439595,12.506,41.878,1,3,97.02383,False,False,True,True,False,False
2,0,2.0,0,0,1,9.0,91.0,1,2.465513,1.496753,12.474,41.894,0,3,241.97508,False,False,True,False,True,False
1,1,2.0,0,1,0,9.0,85.0,1,1.5291517,0.50850165,2.15238,41.38348,0,1,180.37099,True,False,False,True,False,False
1,1,2.0,0,0,0,10.0,100.0,1,1.8026403,0.35122427,2.15467,41.37573,0,1,190.84413,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,91.0,1,6.6754136,0.41135,12.422,41.905,0,3,149.8609,False,True,False,False,True,False
2,0,2.0,0,0,1,10.0,92.0,1,5.0556784,0.15865415,2.28701,48.87025,0,2,529.6393,True,False,False,False,False,True
2,0,2.0,0,0,0,6.0,60.0,1,3.188775,0.25776172,2.347,48.885,1,2,312.7039,False,True,False,False,False,True
2,0,6.0,0,0,0,10.0,100.0,3,2.6927793,0.15747331,2.38908,48.85312,0,2,938.8107,False,True,False,False,False,True
2,0,4.0,0,0,0,9.0,93.0,1,4.2018356,1.1432477,12.54158,41.87706,0,3,132.56026,False,False,True,True,False,False
2,0,5.0,0,0,1,9.0,81.0,2,2.948608,0.23534825,2.14822,41.40802,0,1,439.87247,True,False,False,True,False,False
2,0,4.0,1,0,0,10.0,97.0,2,0.6155054,0.19315986,2.35669,48.85168,1,2,1093.9818,False,True,False,False,False,True
1,1,2.0,0,0,1,9.0,86.0,1,1.279047,0.21504004,2.16658,41.37591,1,1,185.25845,True,False,False,True,False,False
2,0,2.0,1,0,0,9.0,99.0,1,3.6345868,0.10279623,2.31761,48.83352,1,2,138.40991,True,False,False,False,True,False
2,0,4.0,0,0,1,9.0,89.0,1,3.1593857,1.6855376,12.465,41.895,0,3,161.5505,False,True,False,False,True,False
1,1,2.0,0,0,0,10.0,93.0,1,2.1382465,1.2582414,12.47735,41.89592,0,3,345.77887,False,False,True,False,True,False
1,1,2.0,0,0,0,8.0,80.0,1,4.3525696,1.6421927,12.462,41.926,1,3,161.7843,False,True,False,False,True,False
1,1,2.0,0,1,0,8.0,88.0,1,0.30738276,0.28631952,2.17047,41.38439,0,1,176.87993,True,False,False,True,False,False
2,0,2.0,1,1,0,10.0,100.0,1,3.241363,0.13114722,12.52209,41.87574,0,3,156.87466,False,False,True,True,False,False
2,0,5.0,1,0,0,10.0,96.0,2,1.7061281,0.13353312,2.37414,48.86259,1,2,475.11417,False,True,False,False,False,True
1,1,2.0,0,0,1,10.0,93.0,1,3.9789722,0.21920991,2.31608,48.88295,0,2,310.60678,True,False,False,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,4.889354,0.13058035,2.29032,48.84117,0,2,158.21605,True,False,False,False,False,True
2,0,2.0,0,0,0,10.0,94.0,1,3.1241753,1.9395275,12.467,41.891,1,3,167.16153,False,True,False,True,False,False
2,0,4.0,1,0,0,10.0,97.0,1,4.4510493,0.18042488,2.29902,48.83797,0,2,399.61786,True,False,False,False,False,True
2,0,3.0,0,0,0,10.0,93.0,1,4.49565,0.24191673,2.38154,48.89227,0,2,382.37488,False,True,False,False,False,True
2,0,2.0,0,0,0,10.0,86.0,1,4.98766,0.37414032,2.293,48.878,1,2,312.7039,True,False,False,False,False,True
2,0,6.0,0,0,0,9.0,96.0,2,3.2594965,0.23965837,2.31748,48.87441,0,2,828.36237,True,False,False,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,2.0731847,0.9353143,2.16333,41.40512,1,1,208.2994,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,88.0,1,0.5257708,0.37675202,12.50113,41.90553,1,3,131.3913,False,False,True,False,True,False
2,0,4.0,1,0,1,10.0,95.0,2,1.3799266,0.26849645,12.48587,41.90302,0,3,257.17157,False,False,True,False,True,False
2,0,4.0,0,0,1,9.0,93.0,2,3.0698364,1.3320575,12.482,41.924,1,3,231.92201,False,False,True,False,True,False
2,0,3.0,0,0,0,9.0,86.0,1,4.1883903,1.0806215,12.45218,41.89614,0,3,126.715454,False,True,False,False,True,False
2,0,2.0,0,0,1,7.0,53.0,1,1.0860615,0.27652743,2.18109,41.38203,0,1,337.93378,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,73.0,1,3.0912116,1.0873691,12.465,41.901,0,3,170.66841,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,99.0,1,3.5232353,0.60472524,12.46,41.904,0,3,256.93777,False,True,False,False,True,False
1,1,4.0,0,1,0,9.0,94.0,1,5.088996,0.46656618,2.28401,48.85039,0,2,424.31726,True,False,False,False,False,True
1,1,2.0,0,1,0,9.0,98.0,1,1.9796453,0.73506963,2.1657,41.40467,0,1,381.92102,True,False,False,True,False,False
2,0,3.0,0,0,0,9.0,87.0,0,4.2650647,1.3165607,12.46681,41.87307,1,3,228.18134,False,True,False,True,False,False
2,0,4.0,0,0,1,10.0,100.0,1,1.4890671,0.30412528,12.514,41.911,1,3,248.52127,False,False,True,False,True,False
1,1,2.0,0,0,0,10.0,96.0,1,0.37183562,0.0149440095,2.17343,41.38928,0,1,381.92102,True,False,False,True,False,False
1,1,3.0,0,0,1,9.0,91.0,1,2.7511628,0.81527656,12.46948,41.90463,0,3,109.41482,False,True,False,False,True,False
2,0,4.0,0,0,1,9.0,91.0,1,0.8229455,0.28275937,12.49339,41.89754,1,3,234.02614,False,False,True,False,True,False
2,0,5.0,0,1,0,9.0,85.0,1,4.2058907,0.692835,12.4553,41.91514,1,3,194.74902,False,True,False,False,True,False
2,0,6.0,0,0,1,8.0,40.0,2,3.3415642,0.11894242,2.175,41.417,0,1,613.4941,True,False,False,True,False,False
2,0,6.0,0,0,1,9.0,93.0,1,4.037981,0.15442319,2.40345,48.87072,1,2,403.57907,False,True,False,False,False,True
2,0,2.0,0,0,0,9.0,91.0,1,0.9839506,0.1819193,2.34899,48.84807,0,2,298.9561,False,True,False,False,False,True
2,0,4.0,1,0,1,10.0,99.0,1,3.2406108,1.6581175,12.464,41.895,0,3,297.38385,False,True,False,False,True,False
2,0,2.0,0,1,0,9.0,90.0,0,2.4616683,0.3396759,2.38621,48.85823,0,2,201.0905,False,True,False,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,3.096035,0.2736292,2.1413,41.36953,0,1,254.61401,True,False,False,True,False,False
2,0,6.0,0,1,0,9.0,96.0,2,0.7619804,0.31794283,12.49313,41.90006,0,3,277.7453,False,False,True,False,True,False
2,0,3.0,0,0,1,10.0,91.0,1,1.4758465,0.093106866,2.16839,41.3739,0,1,367.95682,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,94.0,0,3.397007,0.081286944,2.39723,48.86507,1,2,301.28622,False,True,False,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,3.0501342,0.21504618,12.51797,41.92569,0,3,109.41482,False,False,True,False,True,False
2,0,4.0,0,1,0,9.0,90.0,1,3.6326308,0.466945,12.48298,41.87151,1,3,194.28143,False,False,True,True,False,False
2,0,5.0,0,1,0,10.0,93.0,2,1.2699788,1.1333566,12.51702,41.89789,0,3,178.61736,False,False,True,False,True,False
1,1,2.0,0,1,0,9.0,70.0,1,7.812625,0.6017106,12.40883,41.90959,0,3,346.01266,False,True,False,False,True,False
2,0,3.0,1,0,0,9.0,97.0,1,1.1152995,0.5501553,12.50287,41.9109,0,3,172.77254,False,False,True,False,True,False
2,0,2.0,0,1,0,10.0,95.0,1,2.9600754,0.65162694,12.50883,41.92706,1,3,294.81213,False,False,True,False,True,False
2,0,6.0,0,0,1,10.0,83.0,2,1.5347627,0.21990392,2.3462,48.86968,0,2,969.80145,True,False,False,False,False,True
1,1,3.0,1,0,1,10.0,98.0,1,4.9952736,0.068471,2.3,48.885,1,2,281.4801,True,False,False,False,False,True
1,1,3.0,0,0,1,10.0,94.0,1,0.8081837,0.5461007,12.497,41.907,1,3,163.88843,False,False,True,False,True,False
2,0,6.0,0,1,0,9.0,97.0,2,2.593675,1.5621188,12.472,41.895,0,3,320.5293,False,False,True,False,True,False
2,0,2.0,1,0,0,10.0,100.0,1,3.9344974,0.26525426,2.30987,48.87784,0,2,475.3472,True,False,False,False,False,True
2,0,4.0,0,0,1,10.0,91.0,1,6.0892105,1.7648752,12.45705,41.8577,1,3,137.70369,False,True,False,True,False,False
1,1,2.0,0,1,0,9.0,93.0,1,1.7603455,0.13256122,12.48196,41.9055,1,3,288.26596,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,93.0,1,2.092144,0.06597879,12.51846,41.88645,1,3,166.46014,False,False,True,True,False,False
1,1,2.0,0,0,1,9.0,93.0,1,4.0683265,0.30181798,2.31567,48.88379,1,2,264.23712,True,False,False,False,False,True
2,0,6.0,0,0,1,10.0,94.0,3,2.9097414,1.048577,2.19922,41.40139,0,1,497.5912,True,False,False,True,False,False
2,0,4.0,0,1,0,10.0,98.0,3,3.532956,0.14785086,2.326,48.883,1,2,706.96246,True,False,False,False,False,True
2,0,4.0,1,1,0,10.0,98.0,1,3.015399,1.3198342,12.466,41.899,1,3,219.7648,False,True,False,False,True,False
1,1,2.0,0,1,0,9.0,92.0,1,1.118851,0.3700726,12.50206,41.8908,0,3,126.715454,False,False,True,True,False,False
1,1,2.0,1,1,0,10.0,95.0,1,3.9047208,0.2094285,12.48466,41.86827,0,3,66.86461,False,False,True,True,False,False
1,1,2.0,0,0,0,10.0,100.0,1,4.9314446,2.6546247,12.4506,41.87893,0,3,109.41482,False,True,False,True,False,False
2,0,4.0,1,1,0,10.0,97.0,2,4.3798947,1.4010345,12.46607,41.87217,0,3,201.529,False,True,False,True,False,False
2,0,2.0,0,0,0,10.0,98.0,1,3.8628204,0.42603865,2.30877,48.87569,1,2,329.94687,True,False,False,False,False,True
1,1,2.0,0,1,0,9.0,91.0,1,2.0163841,0.3235161,12.51354,41.8848,1,3,73.64459,False,False,True,True,False,False
1,1,2.0,0,0,0,9.0,83.0,1,2.3490422,0.03606853,2.38464,48.85468,0,2,146.56538,False,True,False,False,False,True
2,0,6.0,0,1,0,9.0,90.0,2,0.7496575,0.4123682,12.49365,41.8988,1,3,321.46448,False,False,True,False,True,False
1,1,2.0,0,0,0,10.0,94.0,1,4.298039,0.36286926,12.45154,41.90875,0,3,124.61132,False,True,False,False,True,False
1,1,2.0,0,1,0,9.0,89.0,1,3.1637864,1.3454078,2.20282,41.40134,0,1,136.38374,True,False,False,True,False,False
2,0,4.0,1,0,0,10.0,97.0,2,2.534604,0.10161604,12.53018,41.9101,0,3,219.06343,False,False,True,False,True,False
2,0,2.0,0,0,0,10.0,100.0,1,2.481069,0.3415311,12.53063,41.90789,1,3,164.12222,False,False,True,False,True,False
2,0,6.0,0,1,0,9.0,98.0,3,2.8917456,0.26779333,2.3299,48.83537,1,2,678.0688,True,False,False,False,True,False
2,0,4.0,0,0,1,10.0,97.0,1,2.6898985,1.3179663,12.474,41.889,1,3,247.81989,False,False,True,True,False,False
1,1,2.0,0,1,0,9.0,88.0,1,1.921001,0.29929504,12.51426,41.88609,0,3,69.20254,False,False,True,True,False,False
2,0,4.0,0,1,0,9.0,89.0,1,3.9917588,0.1678561,2.40242,48.87124,0,2,274.02368,False,True,False,False,False,True
2,0,2.0,0,1,0,10.0,97.0,1,2.623841,1.6538868,12.472,41.894,1,3,320.5293,False,False,True,False,True,False
1,1,2.0,0,0,1,9.0,94.0,1,0.70213795,0.4108066,2.17839,41.38757,1,1,341.4248,True,False,False,True,False,False
2,0,2.0,0,0,1,9.0,90.0,0,4.429996,0.19220874,2.30053,48.8766,0,2,364.43283,True,False,False,False,False,True
1,1,3.0,0,0,1,9.0,89.0,1,1.025432,0.7090208,12.49815,41.90958,1,3,112.9217,False,False,True,False,True,False
1,1,2.0,0,0,0,8.0,80.0,0,3.4037158,0.18219085,2.33475,48.88479,0,2,174.29398,True,False,False,False,False,True
2,0,4.0,0,0,1,9.0,94.0,1,3.2162015,1.5903398,12.469,41.886,0,3,214.38759,False,True,False,True,False,False
2,0,4.0,1,1,0,10.0,100.0,1,2.5116267,0.5456517,2.17535,41.4094,1,1,627.2255,True,False,False,True,False,False
2,0,3.0,0,0,0,10.0,100.0,1,3.4296536,0.121457696,2.306,48.856,1,2,281.4801,True,False,False,False,False,True
2,0,6.0,0,0,1,8.0,82.0,1,1.3948088,0.071526684,2.35364,48.8691,1,2,112.31242,False,True,False,False,False,True
1,1,3.0,0,1,0,10.0,100.0,1,4.8516674,0.23477006,2.296,48.879,1,2,303.61636,True,False,False,False,False,True
1,1,2.0,0,1,0,10.0,92.0,1,4.1752834,1.4494439,12.46482,41.87576,1,3,104.03759,False,True,False,True,False,False
2,0,3.0,0,1,0,10.0,93.0,0,3.8698993,1.4946313,12.45649,41.89417,0,3,131.3913,False,True,False,False,True,False
2,0,2.0,0,1,0,9.0,88.0,1,3.4179082,0.27126116,2.32212,48.8334,0,2,213.90623,True,False,False,False,True,False
2,0,5.0,0,1,0,8.0,20.0,1,2.6108925,1.3100085,12.47091,41.8988,0,3,290.3701,False,False,True,False,True,False
1,1,2.0,0,0,0,10.0,94.0,1,1.6049869,0.65420586,2.18435,41.39675,0,1,277.65494,True,False,False,True,False,False
1,1,2.0,1,1,0,10.0,94.0,1,4.274867,0.9439057,12.451,41.897,0,3,124.61132,False,True,False,False,True,False
1,1,2.0,0,0,1,6.0,63.0,1,4.401716,1.0466883,2.15555,41.42526,0,1,179.44003,True,False,False,True,False,False
2,0,5.0,0,0,1,10.0,92.0,1,1.2663527,0.21864079,2.35133,48.86792,1,2,573.21277,False,True,False,False,False,True
2,0,6.0,0,1,0,10.0,95.0,2,2.2971702,0.35164323,2.17371,41.40764,0,1,393.3251,True,False,False,True,False,False
2,0,2.0,0,0,0,9.0,87.0,1,3.5245628,0.14015773,2.32337,48.88166,1,2,486.53183,True,False,False,False,False,True
2,0,3.0,1,1,0,10.0,93.0,2,1.563006,0.10320897,2.365,48.86807,0,2,334.84015,False,True,False,False,False,True
2,0,4.0,1,1,0,10.0,97.0,2,1.9767009,1.0995421,12.479,41.897,1,3,414.9814,False,False,True,False,True,False
1,1,2.0,0,0,1,10.0,100.0,1,2.456549,0.72347575,2.14083,41.38971,0,1,120.3249,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,90.0,1,3.0784535,0.12295871,2.33899,48.88273,1,2,290.1016,True,False,False,False,False,True
2,0,5.0,0,0,0,9.0,93.0,2,0.116769336,0.23633653,12.50227,41.89982,0,3,222.33652,False,False,True,False,True,False
2,0,2.0,0,1,0,10.0,95.0,1,4.8216085,1.6370665,12.46375,41.86837,0,3,203.86693,False,True,False,True,False,False
1,1,2.0,0,0,0,10.0,97.0,1,3.9820874,0.2566527,2.40468,48.84615,1,2,200.39146,False,True,False,False,False,True
