room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,realsum_cut,longitude_disc_2_093_2_161,longitude_disc_2_161_2_177,longitude_disc_2_177_2_226,latitude_disc_2_093_2_161,latitude_disc_2_161_2_177,latitude_disc_2_177_2_226
1,1,3.0,0,0,1,9.0,87.0,1,1.4176717,0.42440876,2.15394,41.38307,1,219.70349,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,90.0,1,1.649221,0.31806993,2.17397,41.40169,0,127.30701,False,True,False,False,True,False
1,1,2.0,0,0,0,8.0,85.0,1,1.2406026,0.27844098,2.16609,41.37636,0,161.98477,False,True,False,False,True,False
2,0,6.0,0,0,1,8.0,88.0,2,2.3561635,0.44551244,2.17813,41.40746,0,479.20496,False,False,True,False,False,True
2,0,4.0,0,0,1,8.0,83.0,1,4.8034196,0.66081256,2.20113,41.42351,1,171.29425,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,90.0,1,1.5246185,0.14671972,2.16203,41.37479,1,183.86203,False,True,False,False,True,False
1,1,2.0,0,0,1,9.0,90.0,1,1.5958265,0.17082143,2.15861,41.37561,0,129.63437,True,False,False,True,False,False
2,0,2.0,0,0,1,9.0,87.0,1,4.5758376,0.41841158,2.11667,41.37793,1,1024.7748,True,False,False,True,False,False
1,1,2.0,1,1,0,10.0,97.0,1,1.3553398,0.34039363,2.15849,41.37855,0,190.84413,True,False,False,True,False,False
1,1,2.0,1,0,0,10.0,98.0,1,2.2616744,0.31481695,2.19705,41.38774,1,286.96442,False,False,True,False,False,True
2,0,6.0,0,0,0,9.0,82.0,3,1.6435119,0.39255375,2.16458,41.37291,0,416.36606,False,True,False,False,True,False
1,1,2.0,0,0,0,9.0,88.0,1,2.768058,0.44353765,2.13695,41.38585,1,138.94385,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,90.0,1,0.76846737,0.38194025,2.16897,41.38026,1,297.43756,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,100.0,1,1.3758173,0.7317534,2.17724,41.39827,0,178.27635,False,False,True,False,False,True
1,1,2.0,0,1,0,8.0,85.0,1,1.776035,0.4644035,2.1649,41.37161,0,136.38374,False,True,False,False,True,False
1,1,2.0,0,1,0,8.0,79.0,1,1.8974017,0.3772706,2.14845,41.38181,0,179.44003,True,False,False,True,False,False
1,1,2.0,1,1,0,9.0,97.0,1,1.5275178,0.58375233,2.18357,41.39636,1,150.58067,False,False,True,False,False,True
